Time	Position
4.427	1.34432
4.428	1.33784
4.429	1.33135
4.43	1.32486
4.431	1.31835
4.432	1.31183
4.433	1.30531
4.434	1.29877
4.435	1.29223
4.436	1.28568
4.437	1.27912
4.438	1.27255
4.439	1.26598
4.44	1.25939
4.441	1.2528
4.442	1.2462
4.443	1.23959
4.444	1.23298
4.445	1.22636
4.446	1.21973
4.447	1.2131
4.448	1.20646
4.449	1.19981
4.45	1.19316
4.451	1.1865
4.452	1.17983
4.453	1.17316
4.454	1.16648
4.455	1.1598
4.456	1.15311
4.457	1.14641
4.458	1.13971
4.459	1.133
4.46	1.12629
4.461	1.11958
4.462	1.11285
4.463	1.10613
4.464	1.0994
4.465	1.09266
4.466	1.08592
4.467	1.07917
4.468	1.07242
4.469	1.06567
4.47	1.05891
4.471	1.05214
4.472	1.04538
4.473	1.03861
4.474	1.03183
4.475	1.02505
4.476	1.01827
4.477	1.01148
4.478	1.00469
4.479	0.997891
4.48	0.991092
4.481	0.98429
4.482	0.977484
4.483	0.970674
4.484	0.963861
4.485	0.957045
4.486	0.950225
4.487	0.943402
4.488	0.936576
4.489	0.929746
4.49	0.922914
4.491	0.916078
4.492	0.909239
4.493	0.902398
4.494	0.895553
4.495	0.888706
4.496	0.881856
4.497	0.875003
4.498	0.868147
4.499	0.861289
4.5	0.854428
4.501	0.847564
4.502	0.840698
4.503	0.833829
4.504	0.826958
4.505	0.820084
4.506	0.813208
4.507	0.80633
4.508	0.799449
4.509	0.792565
4.51	0.78568
4.511	0.778792
4.512	0.771902
4.513	0.76501
4.514	0.758116
4.515	0.751219
4.516	0.744321
4.517	0.73742
4.518	0.730517
4.519	0.723613
4.52	0.716706
4.521	0.709798
4.522	0.702887
4.523	0.695975
4.524	0.689061
4.525	0.682144
4.526	0.675227
4.527	0.668307
4.528	0.661385
4.529	0.654462
4.53	0.647537
4.531	0.640611
4.532	0.633682
4.533	0.626753
4.534	0.619821
4.535	0.612888
4.536	0.605953
4.537	0.599017
4.538	0.592079
4.539	0.58514
4.54	0.578199
4.541	0.571257
4.542	0.564313
4.543	0.557368
4.544	0.550422
4.545	0.543474
4.546	0.536525
4.547	0.529574
4.548	0.522622
4.549	0.515669
4.55	0.508715
4.551	0.501759
4.552	0.494802
4.553	0.487844
4.554	0.480884
4.555	0.473924
4.556	0.466962
4.557	0.459999
4.558	0.453035
4.559	0.44607
4.56	0.439104
4.561	0.432137
4.562	0.425168
4.563	0.418199
4.564	0.411229
4.565	0.404257
4.566	0.397285
4.567	0.390312
4.568	0.383337
4.569	0.376362
4.57	0.369386
4.571	0.362409
4.572	0.355431
4.573	0.348453
4.574	0.341473
4.575	0.334493
4.576	0.327511
4.577	0.320529
4.578	0.313547
4.579	0.306563
4.58	0.299579
4.581	0.292594
4.582	0.285608
4.583	0.278622
4.584	0.271635
4.585	0.264647
4.586	0.257659
4.587	0.25067
4.588	0.24368
4.589	0.23669
4.59	0.2297
4.591	0.222708
4.592	0.215717
4.593	0.208724
4.594	0.201731
4.595	0.194738
4.596	0.187744
4.597	0.18075
4.598	0.173756
4.599	0.166761
4.6	0.159765
4.601	0.152769
4.602	0.145773
4.603	0.138777
4.604	0.13178
4.605	0.124783
4.606	0.117785
4.607	0.110787
4.608	0.103789
4.609	0.096791
4.61	0.0897925
4.611	0.0827938
4.612	0.0757948
4.613	0.0687957
4.614	0.0617965
4.615	0.054797
4.616	0.0477975
4.617	0.0407978
4.618	0.0337981
4.619	0.0267982
4.62	0.0197983
4.621	0.0127983
4.622	0.00579836
4.623	-0.00120164
4.624	-0.00820164
4.625	-0.0152016
4.626	-0.0222016
4.627	-0.0292014
4.628	-0.0362013
4.629	-0.043201
4.63	-0.0502006
4.631	-0.0572001
4.632	-0.0641995
4.633	-0.0711987
4.634	-0.0781978
4.635	-0.0851966
4.636	-0.0921953
4.637	-0.0991937
4.638	-0.106192
4.639	-0.11319
4.64	-0.120188
4.641	-0.127185
4.642	-0.134182
4.643	-0.141179
4.644	-0.148175
4.645	-0.155171
4.646	-0.162167
4.647	-0.169162
4.648	-0.176157
4.649	-0.183152
4.65	-0.190146
4.651	-0.197139
4.652	-0.204132
4.653	-0.211125
4.654	-0.218117
4.655	-0.225109
4.656	-0.2321
4.657	-0.23909
4.658	-0.24608
4.659	-0.253069
4.66	-0.260058
4.661	-0.267046
4.662	-0.274034
4.663	-0.281021
4.664	-0.288007
4.665	-0.294992
4.666	-0.301977
4.667	-0.308961
4.668	-0.315944
4.669	-0.322927
4.67	-0.329908
4.671	-0.336889
4.672	-0.343869
4.673	-0.350849
4.674	-0.357827
4.675	-0.364805
4.676	-0.371781
4.677	-0.378757
4.678	-0.385732
4.679	-0.392706
4.68	-0.399679
4.681	-0.406651
4.682	-0.413622
4.683	-0.420592
4.684	-0.427561
4.685	-0.434529
4.686	-0.441496
4.687	-0.448462
4.688	-0.455426
4.689	-0.46239
4.69	-0.469352
4.691	-0.476314
4.692	-0.483274
4.693	-0.490233
4.694	-0.497191
4.695	-0.504147
4.696	-0.511102
4.697	-0.518056
4.698	-0.525009
4.699	-0.531961
4.7	-0.538911
4.701	-0.545859
4.702	-0.552807
4.703	-0.559753
4.704	-0.566697
4.705	-0.573641
4.706	-0.580582
4.707	-0.587523
4.708	-0.594461
4.709	-0.601399
4.71	-0.608334
4.711	-0.615268
4.712	-0.622201
4.713	-0.629132
4.714	-0.636061
4.715	-0.642989
4.716	-0.649915
4.717	-0.656839
4.718	-0.663762
4.719	-0.670683
4.72	-0.677602
4.721	-0.684519
4.722	-0.691435
4.723	-0.698348
4.724	-0.70526
4.725	-0.71217
4.726	-0.719078
4.727	-0.725984
4.728	-0.732888
4.729	-0.739789
4.73	-0.746689
4.731	-0.753587
4.732	-0.760483
4.733	-0.767377
4.734	-0.774268
4.735	-0.781157
4.736	-0.788044
4.737	-0.794929
4.738	-0.801811
4.739	-0.808691
4.74	-0.815569
4.741	-0.822444
4.742	-0.829317
4.743	-0.836188
4.744	-0.843056
4.745	-0.849921
4.746	-0.856784
4.747	-0.863644
4.748	-0.870501
4.749	-0.877356
4.75	-0.884208
4.751	-0.891057
4.752	-0.897904
4.753	-0.904747
4.754	-0.911588
4.755	-0.918425
4.756	-0.92526
4.757	-0.932091
4.758	-0.93892
4.759	-0.945745
4.76	-0.952567
4.761	-0.959385
4.762	-0.9662
4.763	-0.973012
4.764	-0.979821
4.765	-0.986626
4.766	-0.993427
4.767	-1.00022
4.768	-1.00702
4.769	-1.01381
4.77	-1.0206
4.771	-1.02738
4.772	-1.03416
4.773	-1.04093
4.774	-1.0477
4.775	-1.05447
4.776	-1.06123
4.777	-1.06799
4.778	-1.07474
4.779	-1.08149
4.78	-1.08823
4.781	-1.09497
4.782	-1.10171
4.783	-1.10844
4.784	-1.11516
4.785	-1.12188
4.786	-1.1286
4.787	-1.13531
4.788	-1.14201
4.789	-1.14871
4.79	-1.1554
4.791	-1.16209
4.792	-1.16877
4.793	-1.17545
4.794	-1.18212
4.795	-1.18878
4.796	-1.19544
4.797	-1.20209
4.798	-1.20874
4.799	-1.21538
4.8	-1.22201
4.801	-1.22863
4.802	-1.23525
4.803	-1.24186
4.804	-1.24847
4.805	-1.25506
4.806	-1.26165
4.807	-1.26823
4.808	-1.27481
4.809	-1.28137
4.81	-1.28793
4.811	-1.29448
4.812	-1.30102
4.813	-1.30755
4.814	-1.31407
4.815	-1.32058
4.816	-1.32709
4.817	-1.33358
4.818	-1.34007
4.819	-1.34654
4.82	-1.353
4.821	-1.35946
4.822	-1.3659
4.823	-1.37233
4.824	-1.37876
4.825	-1.38517
4.826	-1.39157
4.827	-1.39795
4.828	-1.40433
4.829	-1.41069
4.83	-1.41704
4.831	-1.42338
4.832	-1.4297
4.833	-1.43601
4.834	-1.44231
4.835	-1.44859
4.836	-1.45486
4.837	-1.46111
4.838	-1.46735
4.839	-1.47357
4.84	-1.47978
4.841	-1.48597
4.842	-1.49215
4.843	-1.49831
4.844	-1.50445
4.845	-1.51057
4.846	-1.51668
4.847	-1.52277
4.848	-1.52884
4.849	-1.53489
4.85	-1.54092
4.851	-1.54693
4.852	-1.55292
4.853	-1.55888
4.854	-1.56483
4.855	-1.57076
4.856	-1.57666
4.857	-1.58254
4.858	-1.5884
4.859	-1.59423
4.86	-1.60004
4.861	-1.60582
4.862	-1.61158
4.863	-1.61731
4.864	-1.62302
4.865	-1.6287
4.866	-1.63435
4.867	-1.63997
4.868	-1.64557
4.869	-1.65113
4.87	-1.65666
4.871	-1.66216
4.872	-1.66763
4.873	-1.67307
4.874	-1.67848
4.875	-1.68385
4.876	-1.68919
4.877	-1.69449
4.878	-1.69975
4.879	-1.70498
4.88	-1.71017
4.881	-1.71533
4.882	-1.72044
4.883	-1.72552
4.884	-1.73055
4.885	-1.73554
4.886	-1.74049
4.887	-1.7454
4.888	-1.75026
4.889	-1.75508
4.89	-1.75985
4.891	-1.76458
4.892	-1.76925
4.893	-1.77388
4.894	-1.77846
4.895	-1.78299
4.896	-1.78747
4.897	-1.79189
4.898	-1.79626
4.899	-1.80058
4.9	-1.80484
4.901	-1.80905
4.902	-1.8132
4.903	-1.81729
4.904	-1.82132
4.905	-1.82529
4.906	-1.8292
4.907	-1.83305
4.908	-1.83683
4.909	-1.84055
4.91	-1.84421
4.911	-1.8478
4.912	-1.85132
4.913	-1.85477
4.914	-1.85815
4.915	-1.86147
4.916	-1.86471
4.917	-1.86788
4.918	-1.87097
4.919	-1.87399
4.92	-1.87694
4.921	-1.87981
4.922	-1.8826
4.923	-1.88532
4.924	-1.88795
4.925	-1.89051
4.926	-1.89298
4.927	-1.89538
4.928	-1.89769
4.929	-1.89992
4.93	-1.90206
4.931	-1.90412
4.932	-1.90609
4.933	-1.90798
4.934	-1.90978
4.935	-1.91149
4.936	-1.91311
4.937	-1.91464
4.938	-1.91609
4.939	-1.91744
4.94	-1.91871
4.941	-1.91988
4.942	-1.92096
4.943	-1.92194
4.944	-1.92284
4.945	-1.92364
4.946	-1.92435
4.947	-1.92497
4.948	-1.92549
4.949	-1.92592
4.95	-1.92625
4.951	-1.92649
4.952	-1.92663
4.953	-1.92668
4.954	-1.92664
4.955	-1.9265
4.956	-1.92627
4.957	-1.92594
4.958	-1.92552
4.959	-1.925
4.96	-1.92439
4.961	-1.92369
4.962	-1.92289
4.963	-1.922
4.964	-1.92102
4.965	-1.91995
4.966	-1.91878
4.967	-1.91752
4.968	-1.91617
4.969	-1.91473
4.97	-1.91321
4.971	-1.91159
4.972	-1.90988
4.973	-1.90809
4.974	-1.90621
4.975	-1.90424
4.976	-1.90219
4.977	-1.90005
4.978	-1.89783
4.979	-1.89552
4.98	-1.89313
4.981	-1.89066
4.982	-1.88811
4.983	-1.88548
4.984	-1.88277
4.985	-1.87998
4.986	-1.87712
4.987	-1.87417
4.988	-1.87116
4.989	-1.86807
4.99	-1.8649
4.991	-1.86166
4.992	-1.85836
4.993	-1.85498
4.994	-1.85153
4.995	-1.84801
4.996	-1.84443
4.997	-1.84078
4.998	-1.83706
4.999	-1.83328
5	-1.82944
5.001	-1.82553
5.002	-1.82156
5.003	-1.81754
5.004	-1.81345
5.005	-1.8093
5.006	-1.8051
5.007	-1.80084
5.008	-1.79653
5.009	-1.79216
5.01	-1.78774
5.011	-1.78326
5.012	-1.77874
5.013	-1.77416
5.014	-1.76954
5.015	-1.76486
5.016	-1.76014
5.017	-1.75537
5.018	-1.75056
5.019	-1.7457
5.02	-1.74079
5.021	-1.73584
5.022	-1.73085
5.023	-1.72582
5.024	-1.72075
5.025	-1.71564
5.026	-1.71049
5.027	-1.7053
5.028	-1.70007
5.029	-1.69481
5.03	-1.68951
5.031	-1.68417
5.032	-1.67881
5.033	-1.6734
5.034	-1.66797
5.035	-1.6625
5.036	-1.657
5.037	-1.65147
5.038	-1.6459
5.039	-1.64031
5.04	-1.63469
5.041	-1.62904
5.042	-1.62337
5.043	-1.61766
5.044	-1.61193
5.045	-1.60617
5.046	-1.60039
5.047	-1.59458
5.048	-1.58875
5.049	-1.5829
5.05	-1.57702
5.051	-1.57112
5.052	-1.56519
5.053	-1.55925
5.054	-1.55328
5.055	-1.54729
5.056	-1.54128
5.057	-1.53525
5.058	-1.5292
5.059	-1.52314
5.06	-1.51705
5.061	-1.51094
5.062	-1.50482
5.063	-1.49868
5.064	-1.49252
5.065	-1.48635
5.066	-1.48016
5.067	-1.47395
5.068	-1.46773
5.069	-1.46149
5.07	-1.45524
5.071	-1.44897
5.072	-1.44269
5.073	-1.43639
5.074	-1.43008
5.075	-1.42376
5.076	-1.41742
5.077	-1.41108
5.078	-1.40471
5.079	-1.39834
5.08	-1.39195
5.081	-1.38556
5.082	-1.37915
5.083	-1.37272
5.084	-1.36629
5.085	-1.35985
5.086	-1.3534
5.087	-1.34693
5.088	-1.34046
5.089	-1.33398
5.09	-1.32748
5.091	-1.32098
5.092	-1.31447
5.093	-1.30794
5.094	-1.30141
5.095	-1.29487
5.096	-1.28833
5.097	-1.28177
5.098	-1.27521
5.099	-1.26863
5.1	-1.26205
5.101	-1.25546
5.102	-1.24887
5.103	-1.24227
5.104	-1.23565
5.105	-1.22904
5.106	-1.22241
5.107	-1.21578
5.108	-1.20914
5.109	-1.2025
5.11	-1.19585
5.111	-1.18919
5.112	-1.18252
5.113	-1.17585
5.114	-1.16918
5.115	-1.1625
5.116	-1.15581
5.117	-1.14912
5.118	-1.14242
5.119	-1.13571
5.12	-1.129
5.121	-1.12229
5.122	-1.11557
5.123	-1.10885
5.124	-1.10212
5.125	-1.09538
5.126	-1.08864
5.127	-1.0819
5.128	-1.07515
5.129	-1.0684
5.13	-1.06164
5.131	-1.05488
5.132	-1.04811
5.133	-1.04134
5.134	-1.03457
5.135	-1.02779
5.136	-1.02101
5.137	-1.01422
5.138	-1.00743
5.139	-1.00064
5.14	-0.99384
5.141	-0.987039
5.142	-0.980234
5.143	-0.973426
5.144	-0.966614
5.145	-0.959799
5.146	-0.952981
5.147	-0.946159
5.148	-0.939334
5.149	-0.932506
5.15	-0.925675
5.151	-0.91884
5.152	-0.912003
5.153	-0.905163
5.154	-0.898319
5.155	-0.891473
5.156	-0.884624
5.157	-0.877772
5.158	-0.870918
5.159	-0.86406
5.16	-0.8572
5.161	-0.850338
5.162	-0.843473
5.163	-0.836605
5.164	-0.829735
5.165	-0.822862
5.166	-0.815987
5.167	-0.809109
5.168	-0.802229
5.169	-0.795347
5.17	-0.788462
5.171	-0.781575
5.172	-0.774686
5.173	-0.767795
5.174	-0.760902
5.175	-0.754006
5.176	-0.747108
5.177	-0.740209
5.178	-0.733307
5.179	-0.726403
5.18	-0.719497
5.181	-0.712589
5.182	-0.70568
5.183	-0.698768
5.184	-0.691854
5.185	-0.684939
5.186	-0.678022
5.187	-0.671103
5.188	-0.664182
5.189	-0.65726
5.19	-0.650336
5.191	-0.64341
5.192	-0.636482
5.193	-0.629553
5.194	-0.622622
5.195	-0.615689
5.196	-0.608755
5.197	-0.60182
5.198	-0.594883
5.199	-0.587944
5.2	-0.581004
5.201	-0.574062
5.202	-0.567119
5.203	-0.560175
5.204	-0.553229
5.205	-0.546281
5.206	-0.539333
5.207	-0.532383
5.208	-0.525431
5.209	-0.518479
5.21	-0.511525
5.211	-0.50457
5.212	-0.497613
5.213	-0.490655
5.214	-0.483696
5.215	-0.476736
5.216	-0.469775
5.217	-0.462813
5.218	-0.455849
5.219	-0.448885
5.22	-0.441919
5.221	-0.434952
5.222	-0.427984
5.223	-0.421015
5.224	-0.414045
5.225	-0.407074
5.226	-0.400102
5.227	-0.393129
5.228	-0.386155
5.229	-0.379181
5.23	-0.372205
5.231	-0.365228
5.232	-0.358251
5.233	-0.351272
5.234	-0.344293
5.235	-0.337313
5.236	-0.330332
5.237	-0.323351
5.238	-0.316368
5.239	-0.309385
5.24	-0.302401
5.241	-0.295416
5.242	-0.288431
5.243	-0.281445
5.244	-0.274458
5.245	-0.267471
5.246	-0.260483
5.247	-0.253494
5.248	-0.246505
5.249	-0.239515
5.25	-0.232524
5.251	-0.225533
5.252	-0.218542
5.253	-0.21155
5.254	-0.204557
5.255	-0.197564
5.256	-0.19057
5.257	-0.183576
5.258	-0.176582
5.259	-0.169587
5.26	-0.162592
5.261	-0.155596
5.262	-0.1486
5.263	-0.141604
5.264	-0.134607
5.265	-0.12761
5.266	-0.120612
5.267	-0.113615
5.268	-0.106617
5.269	-0.0996187
5.27	-0.0926203
5.271	-0.0856216
5.272	-0.0786228
5.273	-0.0716237
5.274	-0.0646245
5.275	-0.0576252
5.276	-0.0506257
5.277	-0.043626
5.278	-0.0366263
5.279	-0.0296265
5.28	-0.0226266
5.281	-0.0156267
5.282	-0.0086267
5.283	-0.0016267
5.284	0.0053733
5.285	0.0123733
5.286	0.0193733
5.287	0.0263732
5.288	0.033373
5.289	0.0403728
5.29	0.0473725
5.291	0.054372
5.292	0.0613714
5.293	0.0683707
5.294	0.0753698
5.295	0.0823688
5.296	0.0893675
5.297	0.096366
5.298	0.103364
5.299	0.110362
5.3	0.11736
5.301	0.124358
5.302	0.131355
5.303	0.138352
5.304	0.145348
5.305	0.152345
5.306	0.15934
5.307	0.166336
5.308	0.173331
5.309	0.180326
5.31	0.18732
5.311	0.194314
5.312	0.201307
5.313	0.2083
5.314	0.215292
5.315	0.222284
5.316	0.229275
5.317	0.236266
5.318	0.243256
5.319	0.250246
5.32	0.257234
5.321	0.264223
5.322	0.271211
5.323	0.278198
5.324	0.285184
5.325	0.29217
5.326	0.299155
5.327	0.306139
5.328	0.313123
5.329	0.320105
5.33	0.327087
5.331	0.334069
5.332	0.341049
5.333	0.348029
5.334	0.355008
5.335	0.361985
5.336	0.368962
5.337	0.375939
5.338	0.382914
5.339	0.389888
5.34	0.396862
5.341	0.403834
5.342	0.410805
5.343	0.417776
5.344	0.424745
5.345	0.431714
5.346	0.438681
5.347	0.445647
5.348	0.452612
5.349	0.459576
5.35	0.466539
5.351	0.473501
5.352	0.480462
5.353	0.487421
5.354	0.494379
5.355	0.501337
5.356	0.508292
5.357	0.515247
5.358	0.5222
5.359	0.529152
5.36	0.536103
5.361	0.543052
5.362	0.55
5.363	0.556947
5.364	0.563892
5.365	0.570835
5.366	0.577778
5.367	0.584719
5.368	0.591658
5.369	0.598596
5.37	0.605532
5.371	0.612467
5.372	0.6194
5.373	0.626332
5.374	0.633262
5.375	0.64019
5.376	0.647117
5.377	0.654042
5.378	0.660965
5.379	0.667887
5.38	0.674806
5.381	0.681724
5.382	0.688641
5.383	0.695555
5.384	0.702467
5.385	0.709378
5.386	0.716287
5.387	0.723194
5.388	0.730098
5.389	0.737001
5.39	0.743902
5.391	0.7508
5.392	0.757697
5.393	0.764591
5.394	0.771484
5.395	0.778374
5.396	0.785262
5.397	0.792147
5.398	0.799031
5.399	0.805912
5.4	0.81279
5.401	0.819667
5.402	0.826541
5.403	0.833412
5.404	0.840281
5.405	0.847147
5.406	0.854011
5.407	0.860872
5.408	0.867731
5.409	0.874587
5.41	0.88144
5.411	0.88829
5.412	0.895138
5.413	0.901982
5.414	0.908824
5.415	0.915663
5.416	0.922499
5.417	0.929331
5.418	0.936161
5.419	0.942987
5.42	0.949811
5.421	0.95663
5.422	0.963447
5.423	0.97026
5.424	0.97707
5.425	0.983876
5.426	0.990679
5.427	0.997478
5.428	1.00427
5.429	1.01107
5.43	1.01785
5.431	1.02464
5.432	1.03142
5.433	1.03819
5.434	1.04497
5.435	1.05173
5.436	1.0585
5.437	1.06526
5.438	1.07201
5.439	1.07876
5.44	1.08551
5.441	1.09225
5.442	1.09899
5.443	1.10572
5.444	1.11245
5.445	1.11917
5.446	1.12588
5.447	1.1326
5.448	1.1393
5.449	1.146
5.45	1.1527
5.451	1.15939
5.452	1.16607
5.453	1.17275
5.454	1.17943
5.455	1.18609
5.456	1.19275
5.457	1.19941
5.458	1.20605
5.459	1.2127
5.46	1.21933
5.461	1.22596
5.462	1.23258
5.463	1.23919
5.464	1.2458
5.465	1.2524
5.466	1.25899
5.467	1.26558
5.468	1.27215
5.469	1.27872
5.47	1.28528
5.471	1.29183
5.472	1.29838
5.473	1.30491
5.474	1.31144
5.475	1.31795
5.476	1.32446
5.477	1.33096
5.478	1.33745
5.479	1.34393
5.48	1.35039
5.481	1.35685
5.482	1.3633
5.483	1.36974
5.484	1.37616
5.485	1.38258
5.486	1.38898
5.487	1.39537
5.488	1.40175
5.489	1.40812
5.49	1.41448
5.491	1.42082
5.492	1.42715
5.493	1.43346
5.494	1.43977
5.495	1.44605
5.496	1.45233
5.497	1.45859
5.498	1.46483
5.499	1.47106
5.5	1.47728
5.501	1.48347
5.502	1.48966
5.503	1.49582
5.504	1.50197
5.505	1.5081
5.506	1.51421
5.507	1.52031
5.508	1.52639
5.509	1.53244
5.51	1.53848
5.511	1.5445
5.512	1.5505
5.513	1.55647
5.514	1.56243
5.515	1.56837
5.516	1.57428
5.517	1.58017
5.518	1.58603
5.519	1.59188
5.52	1.5977
5.521	1.60349
5.522	1.60926
5.523	1.615
5.524	1.62072
5.525	1.62641
5.526	1.63207
5.527	1.6377
5.528	1.64331
5.529	1.64888
5.53	1.65443
5.531	1.65994
5.532	1.66543
5.533	1.67088
5.534	1.6763
5.535	1.68168
5.536	1.68703
5.537	1.69235
5.538	1.69763
5.539	1.70287
5.54	1.70808
5.541	1.71325
5.542	1.71838
5.543	1.72347
5.544	1.72852
5.545	1.73353
5.546	1.7385
5.547	1.74342
5.548	1.7483
5.549	1.75314
5.55	1.75793
5.551	1.76267
5.552	1.76737
5.553	1.77202
5.554	1.77662
5.555	1.78117
5.556	1.78566
5.557	1.79011
5.558	1.7945
5.559	1.79884
5.56	1.80313
5.561	1.80736
5.562	1.81153
5.563	1.81564
5.564	1.8197
5.565	1.82369
5.566	1.82763
5.567	1.8315
5.568	1.83531
5.569	1.83906
5.57	1.84274
5.571	1.84635
5.572	1.8499
5.573	1.85338
5.574	1.85679
5.575	1.86014
5.576	1.86341
5.577	1.8666
5.578	1.86973
5.579	1.87278
5.58	1.87576
5.581	1.87866
5.582	1.88148
5.583	1.88423
5.584	1.8869
5.585	1.88949
5.586	1.89199
5.587	1.89442
5.588	1.89676
5.589	1.89903
5.59	1.9012
5.591	1.9033
5.592	1.9053
5.593	1.90723
5.594	1.90906
5.595	1.91081
5.596	1.91247
5.597	1.91404
5.598	1.91552
5.599	1.91691
5.6	1.91821
5.601	1.91941
5.602	1.92053
5.603	1.92156
5.604	1.92249
5.605	1.92333
5.606	1.92408
5.607	1.92473
5.608	1.92529
5.609	1.92575
5.61	1.92613
5.611	1.9264
5.612	1.92659
5.613	1.92667
5.614	1.92667
5.615	1.92657
5.616	1.92637
5.617	1.92608
5.618	1.9257
5.619	1.92522
5.62	1.92465
5.621	1.92398
5.622	1.92322
5.623	1.92237
5.624	1.92143
5.625	1.92039
5.626	1.91926
5.627	1.91804
5.628	1.91673
5.629	1.91533
5.63	1.91383
5.631	1.91225
5.632	1.91058
5.633	1.90882
5.634	1.90698
5.635	1.90505
5.636	1.90303
5.637	1.90092
5.638	1.89873
5.639	1.89646
5.64	1.89411
5.641	1.89167
5.642	1.88915
5.643	1.88655
5.644	1.88387
5.645	1.88112
5.646	1.87828
5.647	1.87537
5.648	1.87239
5.649	1.86932
5.65	1.86619
5.651	1.86298
5.652	1.8597
5.653	1.85635
5.654	1.85293
5.655	1.84944
5.656	1.84588
5.657	1.84226
5.658	1.83857
5.659	1.83482
5.66	1.831
5.661	1.82712
5.662	1.82317
5.663	1.81917
5.664	1.81511
5.665	1.81099
5.666	1.80681
5.667	1.80257
5.668	1.79828
5.669	1.79393
5.67	1.78953
5.671	1.78508
5.672	1.78057
5.673	1.77602
5.674	1.77141
5.675	1.76676
5.676	1.76205
5.677	1.7573
5.678	1.75251
5.679	1.74766
5.68	1.74278
5.681	1.73785
5.682	1.73288
5.683	1.72786
5.684	1.72281
5.685	1.71771
5.686	1.71257
5.687	1.7074
5.688	1.70219
5.689	1.69694
5.69	1.69166
5.691	1.68633
5.692	1.68098
5.693	1.67559
5.694	1.67017
5.695	1.66471
5.696	1.65922
5.697	1.6537
5.698	1.64815
5.699	1.64258
5.7	1.63697
5.701	1.63133
5.702	1.62566
5.703	1.61997
5.704	1.61425
5.705	1.6085
5.706	1.60273
5.707	1.59693
5.708	1.59111
5.709	1.58527
5.71	1.5794
5.711	1.5735
5.712	1.56759
5.713	1.56165
5.714	1.55569
5.715	1.54971
5.716	1.54371
5.717	1.53769
5.718	1.53165
5.719	1.52559
5.72	1.51951
5.721	1.51341
5.722	1.5073
5.723	1.50116
5.724	1.49501
5.725	1.48885
5.726	1.48266
5.727	1.47646
5.728	1.47025
5.729	1.46401
5.73	1.45777
5.731	1.45151
5.732	1.44523
5.733	1.43894
5.734	1.43264
5.735	1.42632
5.736	1.41999
5.737	1.41364
5.738	1.40729
5.739	1.40092
5.74	1.39454
5.741	1.38814
5.742	1.38174
5.743	1.37532
5.744	1.36889
5.745	1.36245
5.746	1.35601
5.747	1.34955
5.748	1.34308
5.749	1.3366
5.75	1.33011
5.751	1.32361
5.752	1.3171
5.753	1.31058
5.754	1.30405
5.755	1.29752
5.756	1.29097
5.757	1.28442
5.758	1.27786
5.759	1.27129
5.76	1.26471
5.761	1.25813
5.762	1.25153
5.763	1.24493
5.764	1.23833
5.765	1.23171
5.766	1.22509
5.767	1.21846
5.768	1.21183
5.769	1.20518
5.77	1.19853
5.771	1.19188
5.772	1.18522
5.773	1.17855
5.774	1.17188
5.775	1.1652
5.776	1.15851
5.777	1.15182
5.778	1.14513
5.779	1.13842
5.78	1.13172
5.781	1.125
5.782	1.11829
5.783	1.11156
5.784	1.10484
5.785	1.0981
5.786	1.09137
5.787	1.08462
5.788	1.07788
5.789	1.07113
5.79	1.06437
5.791	1.05761
5.792	1.05085
5.793	1.04408
5.794	1.03731
5.795	1.03053
5.796	1.02375
5.797	1.01696
5.798	1.01017
5.799	1.00338
5.8	0.996587
5.801	0.989787
5.802	0.982984
5.803	0.976177
5.804	0.969367
5.805	0.962553
5.806	0.955736
5.807	0.948916
5.808	0.942092
5.809	0.935265
5.81	0.928435
5.811	0.921602
5.812	0.914766
5.813	0.907927
5.814	0.901085
5.815	0.89424
5.816	0.887392
5.817	0.880541
5.818	0.873688
5.819	0.866831
5.82	0.859973
5.821	0.853111
5.822	0.846247
5.823	0.83938
5.824	0.832511
5.825	0.825639
5.826	0.818765
5.827	0.811888
5.828	0.805009
5.829	0.798128
5.83	0.791244
5.831	0.784358
5.832	0.77747
5.833	0.77058
5.834	0.763687
5.835	0.756792
5.836	0.749896
5.837	0.742997
5.838	0.736096
5.839	0.729193
5.84	0.722288
5.841	0.715381
5.842	0.708472
5.843	0.701561
5.844	0.694648
5.845	0.687733
5.846	0.680817
5.847	0.673899
5.848	0.666979
5.849	0.660057
5.85	0.653133
5.851	0.646208
5.852	0.639281
5.853	0.632353
5.854	0.625423
5.855	0.618491
5.856	0.611557
5.857	0.604622
5.858	0.597686
5.859	0.590748
5.86	0.583808
5.861	0.576867
5.862	0.569925
5.863	0.562981
5.864	0.556035
5.865	0.549089
5.866	0.54214
5.867	0.535191
5.868	0.52824
5.869	0.521288
5.87	0.514335
5.871	0.50738
5.872	0.500424
5.873	0.493467
5.874	0.486508
5.875	0.479549
5.876	0.472588
5.877	0.465626
5.878	0.458663
5.879	0.451699
5.88	0.444733
5.881	0.437767
5.882	0.4308
5.883	0.423831
5.884	0.416861
5.885	0.409891
5.886	0.402919
5.887	0.395947
5.888	0.388973
5.889	0.381999
5.89	0.375024
5.891	0.368047
5.892	0.36107
5.893	0.354092
5.894	0.347113
5.895	0.340133
5.896	0.333153
5.897	0.326172
5.898	0.319189
5.899	0.312207
5.9	0.305223
5.901	0.298238
5.902	0.291253
5.903	0.284268
